EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 17-12-2020
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 TN   : daily Minimum temperature in 0.1 &#176;C
23-27 Q_TN : quality code for TN (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station GERMANY, BERLIN-TEGELER FLIESSTAL (STAID: 4581).
Blended and updated with sources: 121153 127849 128065 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   TN, Q_TN
128065,19831102,   33,    0
128065,19831103,   23,    0
128065,19831104,   37,    0
128065,19831105,   28,    0
128065,19831106,   31,    0
128065,19831107,   52,    0
128065,19831108,   24,    0
128065,19831109,   -4,    0
128065,19831110,   11,    0
128065,19831111,   -1,    0
128065,19831112,  -72,    0
128065,19831113,  -68,    0
128065,19831114, -106,    0
128065,19831115,  -28,    0
128065,19831116,    5,    0
128065,19831117,  -42,    0
128065,19831118,  -73,    0
128065,19831119,   20,    0
128065,19831120,   32,    0
128065,19831121,  -12,    0
128065,19831122,  -34,    0
128065,19831123,  -21,    0
128065,19831124,  -25,    0
128065,19831125,   -5,    0
128065,19831126,   69,    0
128065,19831127,   85,    0
128065,19831128,   24,    0
128065,19831129,   13,    0
128065,19831130,   -7,    0
128065,19831201,  -21,    0
128065,19831202,  -62,    0
128065,19831203,  -72,    0
128065,19831204,  -78,    0
128065,19831205,  -53,    0
128065,19831206,    7,    0
128065,19831207,   -9,    0
128065,19831208,  -64,    0
128065,19831209,   -4,    0
128065,19831210,  -22,    0
128065,19831211,  -70,    0
128065,19831212,  -93,    0
128065,19831213, -119,    0
128065,19831214, -122,    0
128065,19831215,  -58,    0
128065,19831216,  -49,    0
128065,19831217,  -81,    0
128065,19831218,  -51,    0
128065,19831219,  -19,    0
128065,19831220,   -7,    0
128065,19831221,  -13,    0
128065,19831222,  -25,    0
128065,19831223,   13,    0
128065,19831224,    7,    0
128065,19831225,   63,    0
128065,19831226,   58,    0
128065,19831227,   -7,    0
128065,19831228,   75,    0
128065,19831229,   29,    0
128065,19831230,   38,    0
128065,19831231,   22,    0
128065,19840101,   28,    0
128065,19840102,   50,    0
128065,19840103,   30,    0
128065,19840104,   18,    0
128065,19840105,   -1,    0
128065,19840106,   -1,    0
128065,19840107,    9,    0
128065,19840108,    4,    0
128065,19840109,    0,    0
128065,19840110,  -45,    0
128065,19840111,  -47,    0
128065,19840112,   24,    0
128065,19840113,   -3,    0
128065,19840114,   18,    0
128065,19840115,    1,    0
128065,19840116,   -2,    0
128065,19840117,   15,    0
128065,19840118,   19,    0
128065,19840119,  -25,    0
128065,19840120,  -67,    0
128065,19840121,  -63,    0
128065,19840122,  -39,    0
128065,19840123,  -65,    0
128065,19840124,  -67,    0
128065,19840125,   -7,    0
128065,19840126,  -67,    0
128065,19840127,  -35,    0
128065,19840128,   -2,    0
128065,19840129,  -15,    0
128065,19840130,   -7,    0
128065,19840131,    2,    0
128065,19840201,  -27,    0
128065,19840202,    8,    0
128065,19840203,   25,    0
128065,19840204,   17,    0
128065,19840205,   28,    0
128065,19840206,    1,    0
128065,19840207,    3,    0
128065,19840208,    9,    0
128065,19840209,    7,    0
128065,19840210,  -33,    0
128065,19840211,  -31,    0
128065,19840212,  -64,    0
128065,19840213,  -29,    0
128065,19840214,  -47,    0
128065,19840215,  -66,    0
128065,19840216,  -88,    0
128065,19840217,  -96,    0
128065,19840218, -127,    0
128065,19840219,  -71,    0
128065,19840220,  -57,    0
128065,19840221,  -35,    0
128065,19840222,  -35,    0
128065,19840223,  -16,    0
128065,19840224,  -15,    0
128065,19840225,  -14,    0
128065,19840226,    2,    0
128065,19840227,   -1,    0
128065,19840228,  -15,    0
128065,19840229,  -40,    0
128065,19840301,  -52,    0
128065,19840302,  -19,    0
128065,19840303,  -21,    0
128065,19840304,  -26,    0
128065,19840305,   -1,    0
128065,19840306,   -5,    0
128065,19840307,    5,    0
128065,19840308,  -29,    0
128065,19840309,  -30,    0
128065,19840310,  -40,    0
128065,19840311,  -63,    0
128065,19840312,  -27,    0
128065,19840313,  -14,    0
128065,19840314,  -13,    0
128065,19840315,  -37,    0
128065,19840316,  -29,    0
128065,19840317,  -28,    0
128065,19840318,  -31,    0
128065,19840319,  -83,    0
128065,19840320,  -54,    0
128065,19840321,  -62,    0
128065,19840322,  -46,    0
128065,19840323,  -35,    0
128065,19840324,  -35,    0
128065,19840325,    6,    0
128065,19840326,  -19,    0
128065,19840327,   23,    0
128065,19840328,    5,    0
128065,19840329,   60,    0
128065,19840330,   34,    0
128065,19840331,  -21,    0
128065,19840401,  -18,    0
128065,19840402,    1,    0
128065,19840403,    9,    0
128065,19840404,   17,    0
128065,19840405,   11,    0
128065,19840406,    9,    0
128065,19840407,   48,    0
128065,19840408,   18,    0
128065,19840409,   51,    0
128065,19840410,   32,    0
128065,19840411,   28,    0
128065,19840412,   68,    0
128065,19840413,   11,    0
128065,19840414,  -12,    0
128065,19840415,   54,    0
128065,19840416,   40,    0
128065,19840417,   21,    0
128065,19840418,  -34,    0
128065,19840419,  -22,    0
128065,19840420,  -10,    0
128065,19840421,   40,    0
128065,19840422,   53,    0
128065,19840423,   37,    0
128065,19840424,   23,    0
128065,19840425,   -5,    0
128065,19840426,   28,    0
128065,19840427,  -40,    0
128065,19840428,   11,    0
128065,19840429,   24,    0
128065,19840430,   31,    0
128065,19840501,   83,    0
128065,19840502,   81,    0
128065,19840503,   70,    0
128065,19840504,  114,    0
128065,19840505,  115,    0
128065,19840506,   83,    0
128065,19840507,   30,    0
128065,19840508,   18,    0
128065,19840509,   41,    0
128065,19840510,   17,    0
128065,19840511,   48,    0
128065,19840512,   36,    0
128065,19840513,   55,    0
128065,19840514,   79,    0
128065,19840515,  104,    0
128065,19840516,   63,    0
128065,19840517,  118,    0
128065,19840518,   80,    0
128065,19840519,   78,    0
128065,19840520,  112,    0
128065,19840521,  134,    0
128065,19840522,   92,    0
128065,19840523,   98,    0
128065,19840524,   43,    0
128065,19840525,  102,    0
128065,19840526,  110,    0
128065,19840527,   86,    0
128065,19840528,  103,    0
128065,19840529,  102,    0
128065,19840530,   88,    0
128065,19840531,  103,    0
128065,19840601,   91,    0
128065,19840602,   83,    0
128065,19840603,  119,    0
128065,19840604,  158,    0
128065,19840605,  131,    0
128065,19840606,  101,    0
128065,19840607,  105,    0
128065,19840608,  104,    0
128065,19840609,  105,    0
128065,19840610,  102,    0
128065,19840611,   65,    0
128065,19840612,   27,    0
128065,19840613,   96,    0
128065,19840614,  138,    0
128065,19840615,  106,    0
128065,19840616,  113,    0
128065,19840617,   82,    0
128065,19840618,  104,    0
128065,19840619,   89,    0
128065,19840620,  106,    0
128065,19840621,  124,    0
128065,19840622,  108,    0
128065,19840623,  113,    0
128065,19840624,   68,    0
128065,19840625,   89,    0
128065,19840626,   92,    0
128065,19840627,  106,    0
128065,19840628,   94,    0
128065,19840629,   83,    0
128065,19840630,   78,    0
128065,19840701,   93,    0
128065,19840702,   61,    0
128065,19840703,   94,    0
128065,19840704,   84,    0
128065,19840705,  101,    0
128065,19840706,  102,    0
128065,19840707,   71,    0
128065,19840708,   75,    0
128065,19840709,  102,    0
128065,19840710,  122,    0
128065,19840711,  190,    0
128065,19840712,  175,    0
128065,19840713,  142,    0
128065,19840714,  132,    0
128065,19840715,  141,    0
128065,19840716,  118,    0
128065,19840717,  123,    0
128065,19840718,  122,    0
128065,19840719,  138,    0
128065,19840720,  123,    0
128065,19840721,  124,    0
128065,19840722,   93,    0
128065,19840723,  120,    0
128065,19840724,   96,    0
128065,19840725,   81,    0
128065,19840726,  132,    0
128065,19840727,  114,    0
128065,19840728,  115,    0
128065,19840729,  148,    0
128065,19840730,  104,    0
128065,19840731,  142,    0
128065,19840801,  173,    0
128065,19840802,  140,    0
128065,19840803,  130,    0
128065,19840804,  163,    0
128065,19840805,  171,    0
128065,19840806,  130,    0
128065,19840807,   92,    0
128065,19840808,  141,    0
128065,19840809,  159,    0
128065,19840810,  162,    0
128065,19840811,  161,    0
128065,19840812,  148,    0
128065,19840813,  119,    0
128065,19840814,   91,    0
128065,19840815,  100,    0
128065,19840816,  107,    0
128065,19840817,   88,    0
128065,19840818,   93,    0
128065,19840819,  120,    0
128065,19840820,  104,    0
128065,19840821,  110,    0
128065,19840822,  119,    0
128065,19840823,  118,    0
128065,19840824,  121,    0
128065,19840825,  131,    0
128065,19840826,  119,    0
128065,19840827,   54,    0
128065,19840828,   65,    0
128065,19840829,   81,    0
128065,19840830,  137,    0
128065,19840831,  166,    0
128065,19840901,  150,    0
128065,19840902,  100,    0
128065,19840903,  145,    0
128065,19840904,  165,    0
128065,19840905,  111,    0
128065,19840906,   97,    0
128065,19840907,   87,    0
128065,19840908,   54,    0
128065,19840909,  100,    0
128065,19840910,  102,    0
128065,19840911,  110,    0
128065,19840912,   94,    0
128065,19840913,   80,    0
128065,19840914,   67,    0
128065,19840915,  125,    0
128065,19840916,   98,    0
128065,19840917,   91,    0
128065,19840918,   49,    0
128065,19840919,   47,    0
128065,19840920,   82,    0
128065,19840921,  100,    0
128065,19840922,   65,    0
128065,19840923,   48,    0
128065,19840924,   18,    0
128065,19840925,   68,    0
128065,19840926,   72,    0
128065,19840927,   93,    0
128065,19840928,   88,    0
128065,19840929,   51,    0
128065,19840930,   72,    0
128065,19841001,   97,    0
128065,19841002,   89,    0
128065,19841003,   85,    0
128065,19841004,   74,    0
128065,19841005,   72,    0
128065,19841006,   62,    0
128065,19841007,   79,    0
128065,19841008,   67,    0
128065,19841009,  118,    0
128065,19841010,   73,    0
128065,19841011,   83,    0
128065,19841012,   65,    0
128065,19841013,   25,    0
128065,19841014,   84,    0
128065,19841015,   79,    0
128065,19841016,   29,    0
128065,19841017,   18,    0
128065,19841018,   92,    0
128065,19841019,   94,    0
128065,19841020,   88,    0
128065,19841021,   79,    0
128065,19841022,   55,    0
128065,19841023,   99,    0
128065,19841024,   74,    0
128065,19841025,   57,    0
128065,19841026,   87,    0
128065,19841027,   24,    0
128065,19841028,  -22,    0
128065,19841029,   51,    0
128065,19841030,   80,    0
128065,19841031,   20,    0
128065,19841101,  -10,    0
128065,19841102,   -8,    0
128065,19841103,   18,    0
128065,19841104,   17,    0
128065,19841105,   31,    0
128065,19841106,   -3,    0
128065,19841107,   -8,    0
128065,19841108,    2,    0
128065,19841109,   34,    0
128065,19841110,   55,    0
128065,19841111,   35,    0
128065,19841112,   -9,    0
128065,19841113,  -14,    0
128065,19841114,  -31,    0
128065,19841115,  -24,    0
128065,19841116,  -40,    0
128065,19841117,  -16,    0
128065,19841118,  -17,    0
128065,19841119,  -19,    0
128065,19841120,    9,    0
128065,19841121,   19,    0
128065,19841122,   37,    0
128065,19841123,   70,    0
128065,19841124,   79,    0
128065,19841125,   70,    0
128065,19841126,   16,    0
128065,19841127,   18,    0
128065,19841128,   23,    0
128065,19841129,   41,    0
128065,19841130,   -8,    0
128065,19841201,  -29,    0
128065,19841202,  -17,    0
128065,19841203,  -30,    0
128065,19841204,  -11,    0
128065,19841205,   16,    0
128065,19841206,   13,    0
128065,19841207,   12,    0
128065,19841208,  -27,    0
128065,19841209,   18,    0
128065,19841210,   49,    0
128065,19841211,   -5,    0
128065,19841212,  -20,    0
128065,19841213,  -24,    0
128065,19841214,  -31,    0
128065,19841215,  -47,    0
128065,19841216,  -67,    0
128065,19841217,  -51,    0
128065,19841218,  -30,    0
128065,19841219,  -16,    0
128065,19841220,    6,    0
128065,19841221,   18,    0
128065,19841222,   14,    0
128065,19841223,  -14,    0
128065,19841224,   -7,    0
128065,19841225,  -35,    0
128065,19841226,  -32,    0
128065,19841227,  -40,    0
128065,19841228,  -50,    0
128065,19841229,  -26,    0
128065,19841230,  -38,    0
128065,19841231,  -41,    0
128065,19850101,  -37,    0
128065,19850102,  -66,    0
128065,19850103,  -92,    0
128065,19850104, -109,    0
128065,19850105, -151,    0
128065,19850106, -183,    0
128065,19850107, -206,    0
128065,19850108, -178,    0
128065,19850109, -161,    0
128065,19850110, -119,    0
128065,19850111,  -97,    0
128065,19850112, -106,    0
128065,19850113, -157,    0
128065,19850114, -162,    0
128065,19850115, -122,    0
128065,19850116, -102,    0
128065,19850117, -152,    0
128065,19850118, -107,    0
128065,19850119, -100,    0
128065,19850120, -109,    0
128065,19850121, -108,    0
128065,19850122,   -2,    0
128065,19850123,   10,    0
128065,19850124,   -7,    0
128065,19850125,   -7,    0
128065,19850126,    3,    0
128065,19850127,  -27,    0
128065,19850128,  -43,    0
128065,19850129,  -50,    0
128065,19850130,   21,    0
128065,19850131,   22,    0
128065,19850201,   38,    0
128065,19850202,   47,    0
128065,19850203,  -30,    0
128065,19850204,  -51,    0
128065,19850205,   -2,    0
128065,19850206,    2,    0
128065,19850207,  -59,    0
128065,19850208, -104,    0
128065,19850209,  -91,    0
128065,19850210, -113,    0
128065,19850211, -160,    0
128065,19850212, -177,    0
128065,19850213, -143,    0
128065,19850214, -141,    0
128065,19850215, -132,    0
128065,19850216, -153,    0
128065,19850217,  -98,    0
128065,19850218, -103,    0
128065,19850219, -112,    0
128065,19850220, -164,    0
128065,19850221,  -30,    0
128065,19850222,  -67,    0
128065,19850223,  -56,    0
128065,19850224,   -9,    0
128065,19850225,   20,    0
128065,19850226,    3,    0
128065,19850227,    1,    0
128065,19850228,  -17,    0
128065,19850301,  -10,    0
128065,19850302,    4,    0
128065,19850303,  -10,    0
128065,19850304,  -10,    0
128065,19850305,   10,    0
128065,19850306,   20,    0
128065,19850307,   19,    0
128065,19850308,   10,    0
128065,19850309,   -2,    0
128065,19850310,  -10,    0
128065,19850311,  -14,    0
128065,19850312,  -48,    0
128065,19850313,  -50,    0
128065,19850314,  -40,    0
128065,19850315,   -5,    0
128065,19850316,  -20,    0
128065,19850317,    0,    0
128065,19850318,   -5,    0
128065,19850319,    0,    0
128065,19850320,   14,    0
128065,19850321,   20,    0
128065,19850322,   20,    0
128065,19850323,   51,    0
128065,19850324,  -10,    0
128065,19850325,  -10,    0
128065,19850326,   30,    0
128065,19850327,   34,    0
128065,19850328,   -2,    0
128065,19850329,  -20,    0
128065,19850330,   20,    0
128065,19850331,   81,    0
128065,19850401,   59,    0
128065,19850402,   99,    0
128065,19850403,   72,    0
128065,19850404,   91,    0
128065,19850405,   95,    0
128065,19850406,   89,    0
128065,19850407,   60,    0
128065,19850408,   49,    0
128065,19850409,   69,    0
